Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Accessory size (product.metafields.shopify.accessory-size),Activewear clothing features (product.metafields.shopify.activewear-clothing-features),Activity (product.metafields.shopify.activity),Adhesive type (product.metafields.shopify.adhesive-type),Age group (product.metafields.shopify.age-group),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Drinkware material (product.metafields.shopify.drinkware-material),Embellishment/Trim material (product.metafields.shopify.embellishment-trim-material),Fabric (product.metafields.shopify.fabric),Headwear features (product.metafields.shopify.headwear-features),Neckline (product.metafields.shopify.neckline),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Theme (product.metafields.shopify.theme),Top length type (product.metafields.shopify.top-length-type),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
blubullfly-unisex-dryblend-t-shirt-chest-print,,,,,,,,,Light Pink,,,3XL,,,,,3367697_19997,269.3204696875,shopify,deny,manual,23.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/unisex-sports-tee-light-pink-front-6994bb408a554.jpg?v=1771354957,oz,PC040100,18.75,
blubullfly-unisex-dryblend-t-shirt-chest-print,,,,,,,,,Lime,,,S,,,,,3367697_19910,153.087424875,shopify,deny,manual,18.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/unisex-sports-tee-lime-front-6994bb408c16c.jpg?v=1771354958,oz,PC040100,12.95,
blubullfly-unisex-dryblend-t-shirt-chest-print,,,,,,,,,Lime,,,M,,,,,3367697_19927,167.2621864375,shopify,deny,manual,18.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/unisex-sports-tee-lime-front-6994bb408c16c.jpg?v=1771354958,oz,PC040100,12.95,
blubullfly-unisex-dryblend-t-shirt-chest-print,,,,,,,,,Lime,,,L,,,,,3367697_19944,206.9515188125,shopify,deny,manual,18.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/unisex-sports-tee-lime-front-6994bb408c16c.jpg?v=1771354958,oz,PC040100,12.95,
blubullfly-unisex-dryblend-t-shirt-chest-print,,,,,,,,,Lime,,,XL,,,,,3367697_19961,221.126280375,shopify,deny,manual,18.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/unisex-sports-tee-lime-front-6994bb408c16c.jpg?v=1771354958,oz,PC040100,12.95,
blubullfly-unisex-dryblend-t-shirt-chest-print,,,,,,,,,Lime,,,2XL,,,,,3367697_19978,266.485517375,shopify,deny,manual,19.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/unisex-sports-tee-lime-front-6994bb408c16c.jpg?v=1771354958,oz,PC040100,15.75,
blubullfly-unisex-dryblend-t-shirt-chest-print,,,,,,,,,Lime,,,3XL,,,,,3367697_19995,269.3204696875,shopify,deny,manual,23.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/unisex-sports-tee-lime-front-6994bb408c16c.jpg?v=1771354958,oz,PC040100,18.75,
blubullfly-unisex-dryblend-t-shirt-chest-print,,,,,,,,,Lime,,,4XL,,,,,3367697_20012,294.8350405,shopify,deny,manual,26.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/unisex-sports-tee-lime-front-6994bb408c16c.jpg?v=1771354958,oz,PC040100,21.50,
blubullfly-unisex-dryblend-t-shirt-chest-print,,,,,,,,,Lime,,,5XL,,,,,3367697_20029,309.0098020625,shopify,deny,manual,29.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/unisex-sports-tee-lime-front-6994bb408c16c.jpg?v=1771354958,oz,PC040100,24.25,
blubullfly-unisex-dryblend-t-shirt-chest-print,,,,,,,,,Ash,,,S,,,,,3367697_19903,153.087424875,shopify,deny,manual,18.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/unisex-sports-tee-ash-front-6994bb407b68e.jpg?v=1771354958,oz,PC040100,12.95,
blubullfly-unisex-dryblend-t-shirt-chest-print,,,,,,,,,Ash,,,M,,,,,3367697_19920,167.2621864375,shopify,deny,manual,18.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/unisex-sports-tee-ash-front-6994bb407b68e.jpg?v=1771354958,oz,PC040100,12.95,
blubullfly-unisex-dryblend-t-shirt-chest-print,,,,,,,,,Ash,,,L,,,,,3367697_19937,206.9515188125,shopify,deny,manual,18.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/unisex-sports-tee-ash-front-6994bb407b68e.jpg?v=1771354958,oz,PC040100,12.95,
blubullfly-unisex-dryblend-t-shirt-chest-print,,,,,,,,,Ash,,,XL,,,,,3367697_19954,221.126280375,shopify,deny,manual,18.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/unisex-sports-tee-ash-front-6994bb407b68e.jpg?v=1771354958,oz,PC040100,12.95,
blubullfly-unisex-dryblend-t-shirt-chest-print,,,,,,,,,Ash,,,2XL,,,,,3367697_19971,266.485517375,shopify,deny,manual,19.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/unisex-sports-tee-ash-front-6994bb407b68e.jpg?v=1771354958,oz,PC040100,15.75,
blubullfly-unisex-dryblend-t-shirt-chest-print,,,,,,,,,Ash,,,3XL,,,,,3367697_19988,269.3204696875,shopify,deny,manual,23.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/unisex-sports-tee-ash-front-6994bb407b68e.jpg?v=1771354958,oz,PC040100,18.75,
blubullfly-unisex-dryblend-t-shirt-chest-print,,,,,,,,,Ash,,,4XL,,,,,3367697_20005,294.8350405,shopify,deny,manual,26.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/unisex-sports-tee-ash-front-6994bb407b68e.jpg?v=1771354958,oz,PC040100,21.50,
blubullfly-unisex-dryblend-t-shirt-chest-print,,,,,,,,,Ash,,,5XL,,,,,3367697_20022,309.0098020625,shopify,deny,manual,29.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/unisex-sports-tee-ash-front-6994bb407b68e.jpg?v=1771354958,oz,PC040100,24.25,
blubullfly-unisex-dryblend-t-shirt-chest-print,,,,,,,,,White,,,S,,,,,3367697_19919,153.087424875,shopify,deny,manual,18.50,,true,true,,,,,785034393020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/unisex-sports-tee-white-front-6994bb408e19a.jpg?v=1771354958,oz,PC040100,12.95,
blubullfly-unisex-dryblend-t-shirt-chest-print,,,,,,,,,White,,,M,,,,,3367697_19936,167.2621864375,shopify,deny,manual,18.50,,true,true,,,,,785034393037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/unisex-sports-tee-white-front-6994bb408e19a.jpg?v=1771354958,oz,PC040100,12.95,
blubullfly-unisex-dryblend-t-shirt-chest-print,,,,,,,,,White,,,L,,,,,3367697_19953,206.9515188125,shopify,deny,manual,18.50,,true,true,,,,,785034393044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/unisex-sports-tee-white-front-6994bb408e19a.jpg?v=1771354958,oz,PC040100,12.95,
blubullfly-unisex-dryblend-t-shirt-chest-print,,,,,,,,,White,,,XL,,,,,3367697_19970,221.126280375,shopify,deny,manual,18.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/unisex-sports-tee-white-front-6994bb408e19a.jpg?v=1771354958,oz,PC040100,12.95,
blubullfly-unisex-dryblend-t-shirt-chest-print,,,,,,,,,White,,,2XL,,,,,3367697_19987,266.485517375,shopify,deny,manual,19.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/unisex-sports-tee-white-front-6994bb408e19a.jpg?v=1771354958,oz,PC040100,15.75,
blubullfly-unisex-dryblend-t-shirt-chest-print,,,,,,,,,White,,,3XL,,,,,3367697_20004,269.3204696875,shopify,deny,manual,23.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/unisex-sports-tee-white-front-6994bb408e19a.jpg?v=1771354958,oz,PC040100,18.75,
blubullfly-unisex-dryblend-t-shirt-chest-print,,,,,,,,,White,,,4XL,,,,,3367697_20021,294.8350405,shopify,deny,manual,26.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/unisex-sports-tee-white-front-6994bb408e19a.jpg?v=1771354958,oz,PC040100,21.50,
blubullfly-unisex-dryblend-t-shirt-chest-print,,,,,,,,,White,,,5XL,,,,,3367697_20038,309.0098020625,shopify,deny,manual,29.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/unisex-sports-tee-white-front-6994bb408e19a.jpg?v=1771354958,oz,PC040100,24.25,
blubullfly-youth-heavy-blend-fleece-hoodie,Blubullfly Youth Heavy Blend Fleece Hoodie - Comfort Fit,"<p>The Youth Heavy Blend Hoodie is a timeless and versatile piece, combining resilience with comfort.  The blend of breathable cotton and durable polyester ensures this hoodie can withstand daily wear and frequent washes, making it a suitable fit for children on-the-go.  Comfortable fleece and air jet yarn guarantees minimal pilling, and the hoodie comes with a front pouch pocket and no drawcords.  Design a hoodie for your child, or start selling today!. 50% cotton, 50% polyester, 20 singles. Fabric weight: 8 oz. /yd² (271. 25 g/m²). 2-end midweight fleece fabric. Air jet yarn for a softer feel and reduced pilling. Double-lined hood. No drawcords for child safety. Front pouch pocket. Double-needle stitching detailing at shoulders, armholes, neck, waistband and cuffs. 1 x 1 rib with spandex at cuffs and hem for enhanced stretch and recovery. CPSIA Tracking Label Compliant. Tear away label. Blank product sourced from Honduras. Disclaimer: Due to the fabric properties, the White color variant may appear off-white rather than bright white. This product is made on demand.  No minimums.</p>",Bluebullfly,Apparel & Accessories > Clothing > Activewear > Activewear Sweatshirts & Hoodies > Hoodies,Hoodies,"",true,Color,Dark Gray Heather,,Size,XS,,,,,2712930_22311,294.8350405,shopify,deny,manual,35.04,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-heavy-blend-hoodie-royal-front-6994bcd6ab6b9.jpg?v=1771355360,1,Product mockup,false,,,5322,unisex,adult,2712930_22311,new,,,,,,,,,breathable-design; body-contouring-fit,universal,,teens; adults,,gray-3; blue-3; pink-2; white-2; light-blue,,,cotton-3; polyester-2,,hooded,xs; s; m; l; xl,long,unisex-3,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-heavy-blend-hoodie-dark-heather-front-6994bcd6ae4bd.jpg?v=1771355360,oz,,26.43,active
blubullfly-youth-heavy-blend-fleece-hoodie,,,,,,,,,Dark Gray Heather,,,S,,,,,2712930_22313,309.0098020625,shopify,deny,manual,35.04,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-heavy-blend-hoodie-sport-grey-front-6994bcd6af6b1.jpg?v=1771355360,2,Product mockup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-heavy-blend-hoodie-dark-heather-front-6994bcd6ae4bd.jpg?v=1771355360,oz,,26.43,
blubullfly-youth-heavy-blend-fleece-hoodie,,,,,,,,,Dark Gray Heather,,,M,,,,,2712930_22315,331.6894205625,shopify,deny,manual,35.04,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-heavy-blend-hoodie-white-front-6994bcd6b0041.jpg?v=1771355360,3,Product mockup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-heavy-blend-hoodie-dark-heather-front-6994bcd6ae4bd.jpg?v=1771355360,oz,,26.43,
blubullfly-youth-heavy-blend-fleece-hoodie,,,,,,,,,Dark Gray Heather,,,L,,,,,2712930_22317,362.873896,shopify,deny,manual,35.04,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-heavy-blend-hoodie-light-pink-front-6994bcd6aeee9.jpg?v=1771355360,4,Product mockup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-heavy-blend-hoodie-dark-heather-front-6994bcd6ae4bd.jpg?v=1771355360,oz,,26.43,
blubullfly-youth-heavy-blend-fleece-hoodie,,,,,,,,,Dark Gray Heather,,,XL,,,,,2712930_22319,422.4078945625,shopify,deny,manual,35.04,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-heavy-blend-hoodie-dark-heather-front-6994bcd6ae4bd.jpg?v=1771355360,5,Product mockup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-heavy-blend-hoodie-dark-heather-front-6994bcd6ae4bd.jpg?v=1771355360,oz,,26.43,
blubullfly-youth-heavy-blend-fleece-hoodie,,,,,,,,,Royal,,,XS,,,,,2712930_17271,294.8350405,shopify,deny,manual,35.04,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-heavy-blend-hoodie-carolina-blue-front-6994bcd6ae8d1.jpg?v=1771355360,6,Product mockup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-heavy-blend-hoodie-royal-front-6994bcd6ab6b9.jpg?v=1771355360,oz,,26.43,
blubullfly-youth-heavy-blend-fleece-hoodie,,,,,,,,,Royal,,,S,,,,,2712930_17270,309.0098020625,shopify,deny,manual,35.04,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-heavy-blend-hoodie-sport-grey-front-6994bcd6ac787.jpg?v=1771355360,7,Product mockup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-heavy-blend-hoodie-royal-front-6994bcd6ab6b9.jpg?v=1771355360,oz,,26.43,
blubullfly-youth-heavy-blend-fleece-hoodie,,,,,,,,,Royal,,,M,,,,,2712930_17272,331.6894205625,shopify,deny,manual,35.04,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-heavy-blend-hoodie-dark-heather-front-6994bcd6ad081.jpg?v=1771355361,8,Product mockup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-heavy-blend-hoodie-royal-front-6994bcd6ab6b9.jpg?v=1771355360,oz,,26.43,
blubullfly-youth-heavy-blend-fleece-hoodie,,,,,,,,,Royal,,,L,,,,,2712930_17273,362.873896,shopify,deny,manual,35.04,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-heavy-blend-hoodie-sport-grey-back-6994bcd6ad239.jpg?v=1771355361,9,Product mockup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-heavy-blend-hoodie-royal-front-6994bcd6ab6b9.jpg?v=1771355360,oz,,26.43,
blubullfly-youth-heavy-blend-fleece-hoodie,,,,,,,,,Royal,,,XL,,,,,2712930_17274,422.4078945625,shopify,deny,manual,35.04,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-heavy-blend-hoodie-light-pink-back-6994bcd6ad921.jpg?v=1771355361,10,Product mockup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-heavy-blend-hoodie-royal-front-6994bcd6ab6b9.jpg?v=1771355360,oz,,26.43,
blubullfly-youth-heavy-blend-fleece-hoodie,,,,,,,,,Carolina Blue,,,XS,,,,,2712930_22312,294.8350405,shopify,deny,manual,35.04,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-heavy-blend-hoodie-white-back-6994bcd6adccf.jpg?v=1771355360,11,Product mockup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-heavy-blend-hoodie-carolina-blue-front-6994bcd6ae8d1.jpg?v=1771355360,oz,,26.43,
blubullfly-youth-heavy-blend-fleece-hoodie,,,,,,,,,Carolina Blue,,,S,,,,,2712930_22314,309.0098020625,shopify,deny,manual,35.04,,true,true,,,,,785034393181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-heavy-blend-hoodie-carolina-blue-front-6994bcd6ae8d1.jpg?v=1771355360,oz,,26.43,
blubullfly-youth-heavy-blend-fleece-hoodie,,,,,,,,,Carolina Blue,,,M,,,,,2712930_22316,331.6894205625,shopify,deny,manual,35.04,,true,true,,,,,785034393198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-heavy-blend-hoodie-carolina-blue-front-6994bcd6ae8d1.jpg?v=1771355360,oz,,26.43,
blubullfly-youth-heavy-blend-fleece-hoodie,,,,,,,,,Carolina Blue,,,L,,,,,2712930_22318,362.873896,shopify,deny,manual,35.04,,true,true,,,,,785034393204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-heavy-blend-hoodie-carolina-blue-front-6994bcd6ae8d1.jpg?v=1771355360,oz,,26.43,
blubullfly-youth-heavy-blend-fleece-hoodie,,,,,,,,,Carolina Blue,,,XL,,,,,2712930_22320,422.4078945625,shopify,deny,manual,35.04,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-heavy-blend-hoodie-carolina-blue-front-6994bcd6ae8d1.jpg?v=1771355360,oz,,26.43,
blubullfly-youth-heavy-blend-fleece-hoodie,,,,,,,,,Light Pink,,,XS,,,,,2712930_17290,294.8350405,shopify,deny,manual,35.04,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-heavy-blend-hoodie-light-pink-front-6994bcd6aeee9.jpg?v=1771355360,oz,,26.43,
blubullfly-youth-heavy-blend-fleece-hoodie,,,,,,,,,Light Pink,,,S,,,,,2712930_17292,309.0098020625,shopify,deny,manual,35.04,,true,true,,,,,785034393211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-heavy-blend-hoodie-light-pink-front-6994bcd6aeee9.jpg?v=1771355360,oz,,26.43,
blubullfly-youth-heavy-blend-fleece-hoodie,,,,,,,,,Light Pink,,,M,,,,,2712930_17291,331.6894205625,shopify,deny,manual,35.04,,true,true,,,,,785034393228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-heavy-blend-hoodie-light-pink-front-6994bcd6aeee9.jpg?v=1771355360,oz,,26.43,
blubullfly-youth-heavy-blend-fleece-hoodie,,,,,,,,,Light Pink,,,L,,,,,2712930_17293,362.873896,shopify,deny,manual,35.04,,true,true,,,,,785034393235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-heavy-blend-hoodie-light-pink-front-6994bcd6aeee9.jpg?v=1771355360,oz,,26.43,
blubullfly-youth-heavy-blend-fleece-hoodie,,,,,,,,,Light Pink,,,XL,,,,,2712930_17294,422.4078945625,shopify,deny,manual,35.04,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-heavy-blend-hoodie-light-pink-front-6994bcd6aeee9.jpg?v=1771355360,oz,,26.43,
blubullfly-youth-heavy-blend-fleece-hoodie,,,,,,,,,Sport Grey,,,XS,,,,,2712930_17281,294.8350405,shopify,deny,manual,35.04,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-heavy-blend-hoodie-sport-grey-front-6994bcd6af6b1.jpg?v=1771355360,oz,,26.43,
blubullfly-youth-heavy-blend-fleece-hoodie,,,,,,,,,Sport Grey,,,S,,,,,2712930_17280,309.0098020625,shopify,deny,manual,35.04,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-heavy-blend-hoodie-sport-grey-front-6994bcd6af6b1.jpg?v=1771355360,oz,,26.43,
blubullfly-youth-heavy-blend-fleece-hoodie,,,,,,,,,Sport Grey,,,M,,,,,2712930_17282,331.6894205625,shopify,deny,manual,35.04,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-heavy-blend-hoodie-sport-grey-front-6994bcd6af6b1.jpg?v=1771355360,oz,,26.43,
blubullfly-youth-heavy-blend-fleece-hoodie,,,,,,,,,Sport Grey,,,L,,,,,2712930_17283,362.873896,shopify,deny,manual,35.04,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-heavy-blend-hoodie-sport-grey-front-6994bcd6af6b1.jpg?v=1771355360,oz,,26.43,
blubullfly-youth-heavy-blend-fleece-hoodie,,,,,,,,,Sport Grey,,,XL,,,,,2712930_17284,422.4078945625,shopify,deny,manual,35.04,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-heavy-blend-hoodie-sport-grey-front-6994bcd6af6b1.jpg?v=1771355360,oz,,26.43,
blubullfly-youth-heavy-blend-fleece-hoodie,,,,,,,,,White,,,XS,,,,,2712930_17286,294.8350405,shopify,deny,manual,35.04,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-heavy-blend-hoodie-white-front-6994bcd6b0041.jpg?v=1771355360,oz,,26.43,
blubullfly-youth-heavy-blend-fleece-hoodie,,,,,,,,,White,,,S,,,,,2712930_17285,309.0098020625,shopify,deny,manual,35.04,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-heavy-blend-hoodie-white-front-6994bcd6b0041.jpg?v=1771355360,oz,,26.43,
blubullfly-youth-heavy-blend-fleece-hoodie,,,,,,,,,White,,,M,,,,,2712930_17287,331.6894205625,shopify,deny,manual,35.04,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-heavy-blend-hoodie-white-front-6994bcd6b0041.jpg?v=1771355360,oz,,26.43,
blubullfly-youth-heavy-blend-fleece-hoodie,,,,,,,,,White,,,L,,,,,2712930_17288,362.873896,shopify,deny,manual,35.04,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-heavy-blend-hoodie-white-front-6994bcd6b0041.jpg?v=1771355360,oz,,26.43,
blubullfly-youth-heavy-blend-fleece-hoodie,,,,,,,,,White,,,XL,,,,,2712930_17289,422.4078945625,shopify,deny,manual,35.04,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-heavy-blend-hoodie-white-front-6994bcd6b0041.jpg?v=1771355360,oz,,26.43,
